date,aqi,pm2_5,pm10,co,temp,humidity
2025-01-23,3.0,32.13333333333333,57.51666666666667,720.9766666666666,13.006666666666666,23.0
2025-01-24,3.5416666666666665,44.530833333333334,86.86541666666666,769.3762499999999,17.666666666666668,14.583333333333334
2025-01-25,3.3333333333333335,49.29416666666666,88.43041666666666,646.1533333333333,18.131666666666668,12.0
2025-01-26,3.75,56.79208333333333,88.2025,722.0895833333334,19.267916666666668,10.958333333333334
2025-01-27,4.166666666666667,69.16375000000001,117.89291666666666,839.7504166666668,20.311666666666667,11.875
2025-01-28,5.0,114.8975,161.65458333333333,1105.6666666666667,20.795833333333334,12.125
2025-01-29,3.5,43.28,97.85125,516.9516666666667,21.525833333333335,18.666666666666668
2025-01-30,2.9166666666666665,18.915833333333335,56.26541666666666,432.2525,19.557619047619045,22.0
